label;db_id;Tweet;Original Text;Sentiment;Objetive/Subjective
0;1244;Bank of America  BAC settled       to          M t bullish  a key sector leader  FPE   s  Y        No rate cut  Dec   th  will favour the stock sector  Next target   s  secondary the Oct      hist  high of         petenajarian ;"Bank of America $BAC settled +6.6% to $33.32. 
M/t bullish, a key sector leader. FPE 11s. Y 2.2%. 
No rate cut (Dec'11th) will favour the stock/sector. Next target 38s, secondary the Oct'2007 hist' high of $43.40 @petenajarian https://t.co/1zX5Dku7RD";1;0.45999999999999996
0;1245; BAC   hour view from       Pre Market update calling for   swings pullback towards blue box area then bounced higher from there   Elliottwave  Trading ;$BAC 1 hour view from 11/13 Pre-Market update calling for 7 swings pullback towards blue box area then bounced higher from there  #Elliottwave #Trading https://t.co/TQB0GnyaKB;1;0.3
0;1246; BAC Started the Next Leg Higher by taking April      peak opening a bullish sequence calling for move higher toward           area    elliottwave  trading ;$BAC Started the Next Leg Higher by taking April 2019 peak opening a bullish sequence calling for move higher toward $36 - $38 area  https://t.co/ctAy5P95Zo #elliottwave #trading https://t.co/rbPHISwQUm;1;0.3333333333333333
0;1247;Bank Of America    BAC   Forecasting The Rally From The Blue Box   Elliottwave  Trading;Bank Of America ( $BAC ) Forecasting The Rally From The Blue Box https://t.co/5H1ux4yCP1 #Elliottwave #Trading;0;0.1
0;1248; BAC Traded above      peak confirming the Inverted Head  amp  shoulder pattern   elliottwave  trading;"$BAC Traded above 2018 peak confirming the Inverted Head &amp; shoulder pattern https://t.co/3yIKScUUDJ #elliottwave #trading";0;0.1
0;1249; BAC One of the stronger fins  consolidating still  didn t take out the recent high  If we loose the  D watch for a entry off the   D   ;"$BAC One of the stronger fins, consolidating still, didn't take out the recent high. If we loose the 8D watch for a entry off the 21D.

https://t.co/JuWv6AzwV7";1;0.35307692307692307
0;1250;Peak profit for the last   expired option alerts for  BAC                                                                       ;"Peak profit for the last 6 expired option alerts for $BAC -33.33 % | 16.00 % | 239.47 % | 391.11 % | 550.00 % | 436.67 % |   

https://t.co/kdmeiHdr8I https://t.co/9tknIzOMlO";1;0.06666666666666667
0;1251; BAC open interest for maturity             High put       High call       PutCallRatio       maxpain  options  ;$BAC open interest for maturity 12/06/2019. High put=31.00 High call=32.50 PutCallRatio=0.50 #maxpain #options https://t.co/p0oAGpzWyO https://t.co/dB4xa9TyjI;1;0.5266666666666667
0;1252; BAC   View historical options performance for BAC    ;"$BAC - View historical options performance for BAC 

https://t.co/kdmeiHdr8I https://t.co/jQYxEjwU2a";0;0.0
0;1253; BAC   Last six months     option alerts peaked above      after they were triggered by the algo     ;"$BAC - Last six months, 47 option alerts peaked above 100% after they were triggered by the algo  

https://t.co/kdmeiHdr8I https://t.co/dF2pMi9GtC";1;0.08333333333333334
0;1254;Bank Of America    BAC   Forecasting The Rally From The Blue Box  check out full article at    gt     elliottwave  trading  bankofamerica ;"Bank Of America ( $BAC ) Forecasting The Rally From The Blue Box, check out full article at --&gt;  https://t.co/YAgxw5es5U #elliottwave #trading #bankofamerica https://t.co/91K0Mlr5sC";1;325
0;1255;   AlwaysRed  TrendSpider  BAC please  It looks   with a double top in November  negative divergence;"@87AlwaysRed @TrendSpider $BAC please. It looks 🐻 with a double top in November; negative divergence";0;0.3
0;1256;LOL     BAC Bank of America also sucks   Glad I got out    Big banks all suck   You need a trading brokerage account to store      they have excellent support and they would never trigger fraud over a few grands of bill pays or big amount transfers  Big banks good for credit card ;LOL... $BAC Bank of America also sucks.. Glad I got out... Big banks all suck.. You need a trading brokerage account to store $$$, they have excellent support and they would never trigger fraud over a few grands of bill pays or big amount transfers. Big banks good for credit card https://t.co/BsBTnvzjAs;1;0.4444444444444444
-1;1257; BAC Daily ;$BAC Daily https://t.co/RS0uw9SNUF;0;0.0
0;1258; BAC in Downtrend  its price may drop because broke its higher Bollinger Band on November           View odds for this and other indicators    BankOfAmerica  stockmarket  stock  technicalanalysis  money  trading  investing  daytrading  news  today ;$BAC in Downtrend: its price may drop because broke its higher Bollinger Band on November 25, 2019. View odds for this and other indicators: https://t.co/1r8mV6HU9a #BankOfAmerica #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/lS0AEwLbmb;0;0.4375
0;1259; BAC Bullish iver    ;$BAC Bullish iver 33 https://t.co/jpDQVzkui4;0;0.0
0;1260;Brokerages Set Bank of America Corp  BAC PT at         ;Brokerages Set Bank of America Corp $BAC PT at $33.15  https://t.co/Fcnnx49W53;0;0.0
0;1261;Bank of America Corp  BAC Receives Consensus Rating of  Hold  from Analysts ;Bank of America Corp $BAC Receives Consensus Rating of “Hold” from Analysts https://t.co/6yjtZt9xyV;0;0.0
-1;1262; BAC Bank of America Corporation SEC Filing  Form    B  ;$BAC Bank of America Corporation SEC Filing: Form 424B2 https://t.co/EE2ZdU6ujz;1;0.6
0;1263;Do you know that  Book Value for  BAC is        ;Do you know that #Book Value for $BAC is $26.96 https://t.co/KRi1kWkYwQ;1;0.0
0;1264;Do you know that  WallStreet price for  BAC is        ;Do you know that #WallStreet price for $BAC is $33.78 https://t.co/bgz341092i;0;0.0
-1;1265; BAC Bank of America Corporation SEC Filing  Form    B  ;$BAC Bank of America Corporation SEC Filing: Form 424B2 https://t.co/H7wN0hh31N;1;0.6
0;1266; BAC closes below its opening price unable to hold early session gains   Sentiment  Neutral  BAC;"$BAC closes below its opening price unable to hold early session gains: https://t.co/5EANpoFGdW
Sentiment: Neutral #BAC";0;0.4
0;1267;Bank of America  BAC has one of the notable monthly chart breakouts as trading wraps up for November  bullish MACD crossover as well   ;Bank of America $BAC has one of the notable monthly chart breakouts as trading wraps up for November (bullish MACD crossover as well). https://t.co/ESD22zoQSI;1;0.5
-1;1268; BAC Bank of America Corporation SEC Filing  Form    B  ;$BAC Bank of America Corporation SEC Filing: Form 424B2 https://t.co/DwfOPL2ANO;1;0.6
-1;1269; BAC Bank of America Corporation SEC Filing  Form    B  ;$BAC Bank of America Corporation SEC Filing: Form 424B2 https://t.co/mIW6eaaMhV;1;0.6
-1;1270; BAC Bank of America Corporation SEC Filing  Form    B  ;$BAC Bank of America Corporation SEC Filing: Form 424B2 https://t.co/w2wEvSP9yf;1;0.6
-1;1271; BAC Bank of America Corporation SEC Filing  Form    B  ;$BAC Bank of America Corporation SEC Filing: Form 424B2 https://t.co/fN0WdpvMMr;1;0.6
0;1272; BAC keep buying bullz ;$BAC keep buying bullz https://t.co/x7Bqte2orE;1;0.0
0;1273; BAC small unusual call buying activity in April     contract    strike;$BAC small unusual call buying activity in April2020 contract 37 strike;1;0.7
0;1274;Unusual volume detected for  BAC ;Unusual volume detected for $BAC https://t.co/MpkYcAD8zg;1;1.0
-1;1275;Outlook for Home Improvement Stores  BAC  ;Outlook for Home Improvement Stores $BAC https://t.co/WNtYih7zJk https://t.co/iOYZFB27LI;1;0.0
0;1276;Bank Of America    BAC   Forecasting The Rally From The Blue Box  check out full article at    gt     elliottwave  trading  bankofamerica ;"Bank Of America ( $BAC ) Forecasting The Rally From The Blue Box, check out full article at --&gt;  https://t.co/wEC998Ogtq #elliottwave #trading #bankofamerica https://t.co/ZbaoUNtpIT";1;325
0;1277; BAC in Downtrend  its price may drop because broke its higher Bollinger Band on November           View odds for this and other indicators    BankOfAmerica  stockmarket  stock  technicalanalysis  money  trading  investing  daytrading  news  today ;$BAC in Downtrend: its price may drop because broke its higher Bollinger Band on November 25, 2019. View odds for this and other indicators: https://t.co/kubxkplZ5k #BankOfAmerica #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/c7bcDBczbq;0;0.4375
0;1278;Bank of America  BAC Sets New    Month High at        ;Bank of America $BAC Sets New 12-Month High at $33.60 https://t.co/nIttNlf0mx;1;0.4972727272727272
0;1279;Bank of America  BAC Reaches New    Week High at        ;Bank of America $BAC Reaches New 52-Week High at $33.60 https://t.co/MZeyet3Xy8;1;0.4972727272727272
0;1280; BAC Max Pain is       for maturity              maxpain  options  ;$BAC Max Pain is 33.00 for maturity 11/29/2019. #maxpain #options https://t.co/QW16DYHrD5 https://t.co/hRAJbhD2aL;-1;0.0
-1;1281; BAC Remodelling Boom May Slow  Podcast  via ;$BAC Remodelling Boom May Slow (Podcast) via https://t.co/dU2ohMsCEH;1;0.39999999999999997
-1;1282;Bank of America Corp  NYSE BAC  Shares Acquired by Redwood Investment Management LLC  BAC ;Bank of America Corp (NYSE:BAC) Shares Acquired by Redwood Investment Management LLC $BAC https://t.co/T58v7vNJeX;1;0.0
-1;1283; BAC Lebanons Chances of Avoiding Default Dwindle as Reserves Plunge via ;$BAC Lebanons Chances of Avoiding Default Dwindle as Reserves Plunge via https://t.co/dU2ohMsCEH;-1;0.0
0;1284;Bank Of America    BAC   Forecasting The Rally From The Blue Box   elliottwave  trading;Bank Of America ( $BAC ) Forecasting The Rally From The Blue Box https://t.co/ceEIQp5Uiz #elliottwave #trading;0;0.1
0;1285;Bank of America Corp  NYSE BAC  is Paradigm Asset Management Co  LLC s  th Largest Position  BAC ;Bank of America Corp (NYSE:BAC) is Paradigm Asset Management Co. LLC’s 5th Largest Position $BAC https://t.co/Z357wWDePk;1;0.0
0;1286;Medium term turbulence expected with otherwise positive outlook for  BAC    ;"Medium-term turbulence expected with otherwise positive outlook for $BAC.

https://t.co/ofFCmWGgTP https://t.co/myTrl7MspF";1;0.4727272727272727
0;1287;Bank Of America    BAC   Forecasting The Rally From The Blue Box   Elliottwave  Trading;Bank Of America ( $BAC ) Forecasting The Rally From The Blue Box https://t.co/ceEIQp5Uiz #Elliottwave #Trading;0;0.1
0;1288;Pictet Asset Management Ltd  Raises Stock Holdings in Bank of America Corp  NYSE BAC   BAC ;Pictet Asset Management Ltd. Raises Stock Holdings in Bank of America Corp (NYSE:BAC) $BAC https://t.co/oHrIslJVvm;1;0.0
-1;1289; BAC Ghana Plans Swift Sale of      Eurobond and Mining Fund IPO via ;$BAC Ghana Plans Swift Sale of 2020 Eurobond and Mining Fund IPO via https://t.co/dU2ohMsCEH;1;0.0
0;1290;  k in a  BAC savings acct pays    a year       in  xtz pays       on  coinbase and even more with other bakers  Math rocks  ;10k in a $BAC savings acct pays $3 a year. $100 in $xtz pays $5.60 on #coinbase and even more with other bakers. Math rocks! https://t.co/GEd6rKRDaF;1;0.4375
-1;1291;Here is the   th Most Popular Stock Among     Hedge Funds  BAC  ;"Here is the 13th Most Popular Stock Among 752 Hedge Funds $BAC

https://t.co/V7vN5F68jr";1;0.7
0;1292; BAC   hour view from       Pre Market update calling for   swings pullback towards blue box area then bounced higher from there   Elliottwave  Trading ;$BAC 1 hour view from 11/13 Pre-Market update calling for 7 swings pullback towards blue box area then bounced higher from there  #Elliottwave #Trading https://t.co/UrhfCyHL81;1;0.3
0;1293; BAC Started the Next Leg Higher by taking April      peak opening a bullish sequence calling for move higher toward           area    elliottwave  trading ;$BAC Started the Next Leg Higher by taking April 2019 peak opening a bullish sequence calling for move higher toward $36 - $38 area  https://t.co/REAFyVi4oD #elliottwave #trading https://t.co/aNQ5FgWtM8;1;0.3333333333333333
0;1294;Bank Of America    BAC   Forecasting The Rally From The Blue Box   Elliottwave  Trading ;Bank Of America ( $BAC ) Forecasting The Rally From The Blue Box https://t.co/ceEIQp5Uiz #Elliottwave #Trading https://t.co/fzYmOp8whj;0;0.1
0;1295; BAC Traded above      peak confirming the Inverted Head  amp  shoulder pattern   elliottwave  trading;"$BAC Traded above 2018 peak confirming the Inverted Head &amp; shoulder pattern https://t.co/RuX30jo0p4 #elliottwave #trading";0;0.1
0;1296; BAC Lebanon      Billion Bond Payment Wins Time for Nation in Crisis via ;$BAC Lebanon $1.5 Billion Bond Payment Wins Time for Nation in Crisis via https://t.co/dU2ohMb1g7;0;0.2
-1;1297;Outlook for Home Improvement Stores  BAC  ;Outlook for Home Improvement Stores $BAC https://t.co/WNtYih7zJk https://t.co/WeDvloPg6m;1;0.0
0;1298; BAC in Downtrend  its price may drop because broke its higher Bollinger Band on November           View odds for this and other indicators    BankOfAmerica  stockmarket  stock  technicalanalysis  money  trading  investing  daytrading  news  today ;$BAC in Downtrend: its price may drop because broke its higher Bollinger Band on November 25, 2019. View odds for this and other indicators: https://t.co/RgBgORPiq2 #BankOfAmerica #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/ZrzN8wWljo;0;0.4375
0;1299;Bank Of America    BAC   Forecasting The Rally From The Blue Box   elliottwave  trading ;Bank Of America ( $BAC ) Forecasting The Rally From The Blue Box https://t.co/ceEIQp5Uiz #elliottwave #trading https://t.co/jNjrt1u7Op;0;0.1
-1;1300;Latest stocks markets analysis in  BAC  Bank of America Corporation     pentaip  market  stocks  stockmarket  stockinvesting  analysis ;"Latest stocks markets analysis in $BAC 
Bank of America Corporation 
https://t.co/t4wcD0EG7l

#pentaip #market #stocks #stockmarket #stockinvesting #analysis https://t.co/gD6gyJNSnW";0;0.9
-1;1301; GS  jpm  bac  Ukrainian MP Claims      Billion  Obama Linked Laundering  Puts  Biden Group Take At       Million    Biden received money that did not come from  Burisma s successful operation but rather from money stolen from citizens     ;"$GS $jpm $bac

Ukrainian MP Claims $7.4 Billion #Obama-Linked Laundering, Puts #Biden Group Take At $16.5 Million

""#Biden received money that did not come from #Burisma’s successful operation but rather from money stolen from citizens.""

https://t.co/P5KOPN2IYo https://t.co/PASHpMdOY6";0;0.95
-1;1302;Global Retirement Partners LLC Acquires       Shares of Bank of America Corp  NYSE BAC   BAC ;Global Retirement Partners LLC Acquires 2,754 Shares of Bank of America Corp (NYSE:BAC) $BAC https://t.co/hBpK8i9hqN;1;0.0
-1;1303; BAC Interesting that my chart is almost spot on   I have been using this for my trading  I have this rising upper channel line that goes back to Jan     and now only this month BAC has touched it again since mid March      where    ;$BAC Interesting that my chart is almost spot on.  I have been using this for my trading. I have this rising upper channel line that goes back to Jan 19. and now only this month BAC has touched it again since mid March @31. where... https://t.co/cajkObf5lm;1;0.3
0;1304; BAC Started the Next Leg Higher last month    elliottwave  trading;$BAC Started the Next Leg Higher last month  https://t.co/zNu7cKNY4S #elliottwave #trading;0;0.18888888888888888
-1;1305; BAC Bank of America Corporation SEC Filing  Form    B  ;$BAC Bank of America Corporation SEC Filing: Form 424B2 https://t.co/vhZR1qNDaa;1;0.6
0;1306;EP Wealth Advisors LLC Purchases Shares of         Bank of America Corp  NYSE BAC   BAC ;EP Wealth Advisors LLC Purchases Shares of 191,147 Bank of America Corp (NYSE:BAC) $BAC https://t.co/U1dkrswNDw;1;0.0
-1;1307; BAC Bank of America Corporation SEC Filing  Form    B  ;$BAC Bank of America Corporation SEC Filing: Form 424B2 https://t.co/DXgciSXuQY;1;0.6
0;1308; BAC closes below its opening price unable to hold early session gains   Sentiment  Neutral  BAC;"$BAC closes below its opening price unable to hold early session gains: https://t.co/4xlzoH1vfj
Sentiment: Neutral #BAC";0;0.4
0;1309; BAC A correction lower can take it lower toward                 area from where a bounce can be seen  elliottwave  trading;$BAC A correction lower can take it lower toward $32.28 - $31.30 area from where a bounce can be seen #elliottwave #trading;-1;0.0
0;1310; BAC Traded to new highs again and currently showing   waves advance from      so a   waves pullback can be taking place  elliottwave  trading ;$BAC Traded to new highs again and currently showing 5 waves advance from 10/3 so a 3 waves pullback can be taking place #elliottwave #trading https://t.co/hNvispHBzk;1;0.42727272727272725
0;1311;Elliott Wave View   BAC Starts the Next Leg Higher   elliottwave  trading ;Elliott Wave View: $BAC Starts the Next Leg Higher https://t.co/REAFyVi4oD #elliottwave #trading https://t.co/s77jZa19qm;-1;0.25
0;1312;Bank Of America    BAC   Forecasting The Rally From The Blue Box    elliottwave  trading ;Bank Of America ( $BAC ) Forecasting The Rally From The Blue Box https://t.co/ceEIQp5Uiz  #elliottwave #trading https://t.co/moUMLss5Qv;0;0.1
0;1313;New Mexico Educational Retirement Board Lowers Stock Holdings in Bank of America Corp  NYSE BAC   BAC ;New Mexico Educational Retirement Board Lowers Stock Holdings in Bank of America Corp (NYSE:BAC) $BAC https://t.co/wtJEFIUlta;0;0.3522727272727273
0;1314;Redpoint Investment Management Pty Ltd Sells       Shares of Bank of America Corp  NYSE BAC   BAC ;Redpoint Investment Management Pty Ltd Sells 8,541 Shares of Bank of America Corp (NYSE:BAC) $BAC https://t.co/pjAjclnEAj;1;0.0
0;1315;Unusual volume detected for  BAC ;Unusual volume detected for $BAC https://t.co/bPOZ6Hz9YO;1;1.0
0;1316;Bank of America  BAC Sets New    Month High at        ;Bank of America $BAC Sets New 12-Month High at $33.60 https://t.co/02Q2tdzIuy;1;0.4972727272727272
0;1317;Bank of America  BAC Reaches New   Year High at         ;Bank of America $BAC Reaches New 1-Year High at $33.60  https://t.co/YkX1qHWihq;1;0.4972727272727272
0;1318; BAC back on  MarketSmith Scan as reaches  early November highs  IBDPartner and out of long base    InvestorsBusinessDaily  IBDInvestors ;$BAC back on @MarketSmith Scan as reaches  early November highs #IBDPartner and out of long base.  @InvestorsBusinessDaily @IBDInvestors https://t.co/LP765DW02A;1;425
-1;1319; BAC Bank of America Option Alert  Dec          Calls at the Bid             vs      OI;$BAC Bank of America Option Alert: Dec 20 $33.5 Calls at the Bid: 500 @ $0.5 vs 4534 OI;1;0.0
0;1320;Brokerages Set Bank of America Corp  BAC Price Target at        ;Brokerages Set Bank of America Corp $BAC Price Target at $33.15 https://t.co/0oVC2uw3cV;0;0.0
0;1321;Brokerages Set Bank of America Corp  BAC PT at        ;Brokerages Set Bank of America Corp $BAC PT at $33.15 https://t.co/dBoFxUyGs6;0;0.0
0;1322; BAC I am glad I got weak and bought yesterdays dip  not waiting for the big a big dip   a pack of calls  I won t be up a lot   wise as they are long dated but still rewarding as this is going up ;$BAC I am glad I got weak and bought yesterdays dip, not waiting for the big a big dip,  a pack of calls. I won't be up a lot % wise as they are long dated but still rewarding as this is going up.;1;0.5892857142857143
0;1323; BAC is more than a     bagger  in the past decade      to more than       ;"$BAC is more than a 10 ""bagger"" in the past decade:  $3 to more than $33...";0;0.4166666666666667
-1;1324; BAC Bank of America Corporation SEC Filing  Form    B  ;$BAC Bank of America Corporation SEC Filing: Form 424B2 https://t.co/Qtmr6eNu3h;1;0.6
-1;1325; BAC Max Pain is       for maturity              maxpain  options  ;$BAC Max Pain is 25.50 for maturity 11/29/2019. #maxpain #options https://t.co/QW16DYHrD5 https://t.co/vLdlTwyYXq;-1;0.0
-1;1326;Bank Of America    BAC   Forecasting The Rally From The Blue Box  check out full article at    gt     elliottwave  trading  bankofamerica ;"Bank Of America ( $BAC ) Forecasting The Rally From The Blue Box, check out full article at --&gt;  https://t.co/wEC998Ogtq #elliottwave #trading #bankofamerica https://t.co/Sh0nDJ4W1L";1;325
0;1327; BAC enters an Uptrend as Momentum Indicator exceeded the   level on November           View odds for this and other indicators    BankOfAmerica  stockmarket  stock  technicalanalysis  money  trading  investing  daytrading  news  today ;$BAC enters an Uptrend as Momentum Indicator exceeded the 0 level on November 25, 2019. View odds for this and other indicators: https://t.co/Ln26DghUgM #BankOfAmerica #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/qyI8798GUV;1;375
-1;1328;Bank Of America    BAC   Forecasting The Rally From The Blue Box  check out full article at    gt     elliottwave  trading  bankofamerica ;"Bank Of America ( $BAC ) Forecasting The Rally From The Blue Box, check out full article at --&gt;  https://t.co/YAgxw5es5U #elliottwave #trading #bankofamerica https://t.co/VLU2cJJHEP";1;325
0;1329; BAC  BAC Ascending wedge ;$BAC #BAC Ascending wedge https://t.co/aWJhfLMgzV;0;0.0
0;1330; BAC  Dec          Calls  Option volume Up             Volume      vs     ;$BAC [Dec-06 33.00 Calls] Option volume Up +301.36% |  Volume: 883 vs 220|;1;0.0
0;1331;Wondering about  sentiment indicator for  BAC  The Short Ratio is       ;Wondering about #sentiment indicator for $BAC? The Short Ratio is 1.84% https://t.co/9VAremrZhO;-1;0.3
-1;1332;Bank Of America    BAC   Forecasting The Rally From The Blue Box   Elliottwave  Trading;Bank Of America ( $BAC ) Forecasting The Rally From The Blue Box https://t.co/LVDJJ5a247 #Elliottwave #Trading;0;0.1
0;1333; BAC Traded above      peak confirming the Inverted Head  amp  shoulder pattern   elliottwave  trading;"$BAC Traded above 2018 peak confirming the Inverted Head &amp; shoulder pattern https://t.co/IHpCaZdijD #elliottwave #trading";0;0.1
0;1334; BAC Started the Next Leg Higher by taking April      peak opening a bullish sequence calling for move higher toward           area    elliottwave  trading;$BAC Started the Next Leg Higher by taking April 2019 peak opening a bullish sequence calling for move higher toward $36 - $38 area  https://t.co/zNu7cKNY4S #elliottwave #trading;1;0.3333333333333333
0;1335; BAC Rallied higher from October low showing an impulsive   waves advance   elliottwave  trading;$BAC Rallied higher from October low showing an impulsive 5 waves advance https://t.co/zNu7cKNY4S #elliottwave #trading;0;0.4
-1;1336; BAC Forecasting The Rally From The Blue Box   elliottwave  trading;$BAC Forecasting The Rally From The Blue Box https://t.co/LVDJJ5a247 #elliottwave #trading;0;0.1
0;1337; BAC Bank of America Corporation SEC Filing  Form    B  ;$BAC Bank of America Corporation SEC Filing: Form 424B2 https://t.co/XZW29czntS;1;0.6
0;1338; Major US stock indexes hit record highs amid trade optimism  BAC  BAC  Stockindicesandaverages  Stockmarkets  Financialmarkets;https://t.co/quW0bfuu3P Major US stock indexes hit record highs amid trade optimism $BAC #BAC #Stockindicesandaverages #Stockmarkets #Financialmarkets;1;0.5
0;1339;Major US stock indexes hit record highs amid trade optimism  BAC  BAC  Stockindicesandaverages  Stockmarkets  Financialmarkets ;Major US stock indexes hit record highs amid trade optimism $BAC #BAC #Stockindicesandaverages #Stockmarkets #Financialmarkets https://t.co/54jvDkeUBM;1;0.5
0;1340; BAC Skechers Completes New      Million Senior Unsecured Credit Facility ;$BAC Skechers Completes New $500 Million Senior Unsecured Credit Facility https://t.co/XnxxD7PBI3;0;0.45454545454545453
0;1341; BAC Created a higher high sequence from December      low and aiming for Daily target higher at         area  elliottwave  trading;$BAC Created a higher high sequence from December 2018 low and aiming for Daily target higher at 34 - 36 area #elliottwave #trading;1;368
0;1342; BAC Started the Next Leg Higher last month    elliottwave  trading ;$BAC Started the Next Leg Higher last month  https://t.co/REAFyVi4oD #elliottwave #trading https://t.co/AOPfAMfUMV;0;0.18888888888888888
0;1343;Bank Of America  NYSE   BAC  Inverted Head  amp  Shoulder   elliottwave  trading ;"Bank Of America (NYSE: $BAC) Inverted Head &amp; Shoulder https://t.co/RuX30jo0p4 #elliottwave #trading https://t.co/1rAz9aXHot";0;0.0
-1;1344; BAC Bank of America Corporation SEC Filing  Form    B  ;$BAC Bank of America Corporation SEC Filing: Form 424B2 https://t.co/8JsB1NJ9fB;1;0.6
0;1345; US stock indexes eye new highs amid optimism over trade  BAC  BAC  Economy  Retail  Retailandwholesale;https://t.co/9xX7GeXsa8 US stock indexes eye new highs amid optimism over trade $BAC #BAC #Economy #Retail #Retailandwholesale;1;0.45454545454545453
0;1346;US stock indexes eye new highs amid optimism over trade  BAC  BAC  Economy  Retail  Retailandwholesale ;US stock indexes eye new highs amid optimism over trade $BAC #BAC #Economy #Retail #Retailandwholesale https://t.co/2PxKsyxapr;1;0.45454545454545453
-1;1347; BAC Bank of America Corporation SEC Filing  Form    B  ;$BAC Bank of America Corporation SEC Filing: Form 424B2 https://t.co/T7FF88I55I;1;0.6
-1;1348;  BankofAmerica  BAC   Bank Of America  What You Must Be Aware Of    ;".@BankofAmerica
$BAC - Bank Of America: What You Must Be Aware Of. https://t.co/x0wR2aVPIn  https://t.co/Btdj4hszmm";0;0.25
-1;1349; BAC Outlook for Home Improvement Stores via ;$BAC Outlook for Home Improvement Stores via https://t.co/dU2ohMsCEH;1;0.0
-1;1350; thehill  TheHillOpinion  BAC  Harvard  Dershowitz worships Corrupt Elites In Crisis  He slithers in  uses Law License to become indispensable facilitating perversions into judge orders for big fat money  to detriment of rest of society  OWNER of network props Dershy up to indoctrinate Owner s position ;"@thehill @TheHillOpinion $BAC #Harvard
#Dershowitz worships Corrupt Elites In Crisis 
He slithers in, uses Law License to become indispensable facilitating perversions into judge orders for big fat money, to detriment of rest of society.
OWNER of network props Dershy up to indoctrinate Owner's position💩";1;0.6666666666666666
0;1351;Unusual volume detected for  BAC ;Unusual volume detected for $BAC https://t.co/RY3fMdVro6;1;1.0
0;1352; BAC in        Uptrend  growing for three consecutive days on November           View odds for this and other indicators    BankOfAmerica  stockmarket  stock  technicalanalysis  money  trading  investing  daytrading  news  today ;$BAC in +1.92% Uptrend, growing for three consecutive days on November 25, 2019. View odds for this and other indicators: https://t.co/FnTdwuxH3q #BankOfAmerica #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/NHvoMmrabw;1;375
-1;1353; BAC Watch    ;$BAC Watch 33 https://t.co/danl7k7BJV;0;0.0
-1;1354; BAC  BankofAmerica gave a buy on our system in June       amp  is up nearly     since  See chart  Key  above the cloud  In Buy  below  In Sell   Banks  US  fintwit  wallstreet  StockMarket  Stock  tradingstrategy ;"$BAC #BankofAmerica gave a buy on our system in June 2019 &amp; is up nearly 20% since. See chart. Key: above the cloud ""In Buy"" below ""In Sell"" #Banks #US #fintwit #wallstreet #StockMarket #Stock #tradingstrategy https://t.co/aY9bF9fKlf";1;0.5
0;1355; BAC   hour view from       Pre Market update calling for   swings pullback towards blue box area then bounced higher from there   Elliottwave  Trading ;$BAC 1 hour view from 11/13 Pre-Market update calling for 7 swings pullback towards blue box area then bounced higher from there  #Elliottwave #Trading https://t.co/rnr5m56JvH;1;0.3
0;1356; BAC Started the Next Leg Higher by taking April      peak opening a bullish sequence calling for move higher toward           area    elliottwave  trading ;$BAC Started the Next Leg Higher by taking April 2019 peak opening a bullish sequence calling for move higher toward $36 - $38 area  https://t.co/REAFyV0t03 #elliottwave #trading https://t.co/CsJ2kaV110;1;0.3333333333333333
-1;1357;Bank Of America    BAC   Forecasting The Rally From The Blue Box   Elliottwave  Trading ;Bank Of America ( $BAC ) Forecasting The Rally From The Blue Box https://t.co/ceEIQp5Uiz #Elliottwave #Trading https://t.co/sEtdyp1rdU;0;0.1
-1;1358; BAC   Bank Of America  What You Must Be Aware Of  ;$BAC - Bank Of America: What You Must Be Aware Of. https://t.co/jHhWE4B7eR;0;0.25
-1;1359; BAC   Bank Of America  What You Must Be Aware Of  Read more and get updates on any stock    trading  markets  finance;$BAC - Bank Of America: What You Must Be Aware Of. Read more and get updates on any stock! https://t.co/vSUqWtthWG #trading #markets #finance;1;375
0;1360; BAC I hope no one chasing;$BAC I hope no one chasing;1;0.0
0;1361;Peak profit for the last   expired option alerts for  BAC                                                                       ;"Peak profit for the last 6 expired option alerts for $BAC -33.33 % | 16.00 % | 239.47 % | 391.11 % | 550.00 % | 436.67 % |   

https://t.co/kdmeiHdr8I https://t.co/wcudOuqHqO";1;0.06666666666666667
0;1362; BAC  Dec          Calls  Option volume Up             Volume      vs     ;$BAC [Dec-13 34.00 Calls] Option volume Up +383.17% |  Volume: 488 vs 101|;1;0.0
-1;1363; BAC   View historical options performance for BAC    ;"$BAC - View historical options performance for BAC 

https://t.co/kdmeiHdr8I https://t.co/UxMaSfHwpy";0;0.0
0;1364; BAC   Last six months     option alerts peaked above      after they were triggered by the algo     ;"$BAC - Last six months, 49 option alerts peaked above 100% after they were triggered by the algo  

https://t.co/kdmeiHdr8I https://t.co/rWUNyQt9sT";1;0.08333333333333334
0;1365;BofA s Quinlan Sees Good Opportunities Ahead in Equities  BAC  ;BofA’s Quinlan Sees Good Opportunities Ahead in Equities $BAC https://t.co/Z06xtNuE5W https://t.co/ubPvapR3yu;1;0.6000000000000001
0;1366; BAC is overbought   Sell ;$BAC is overbought.  Sell.;0;0.0
0;1367; BAC downside bet ;$BAC downside bet https://t.co/J1f1wILSYo;-1;0.0
